1 18 1 2 0 1 1 1
-1 16 1 0 0 1 0 1
-2 10 1 2 0 0 1 1
-3 10 1 1 0 0 0 1
-1 22 2 0 0 0 0 1
2 8 1 1 0 1 0 1
-4 17 1 0 0 1 1 1
1 22 2 0 0 1 0 1
1 22 1 1 0 2 1 1
1 18 2 0 0 2 1 1
1 9 1 2 0 0 1 1
2 24 1 2 0 0 0 1
-3 28 1 2 0 2 0 1
-3 18 2 0 0 1 0 1
1 3 2 0 1 0 0 1
2 2 1 1 0 1 1 1
-1 2 1 1 0 1 0 1
3 14 1 1 0 0 2 1
-4 3 1 2 0 0 0 1
9 5 1 2 0 2 1 1
-2 10 1 0 0 1 0 1
2 5 1 2 0 1 0 1
8 11 2 0 0 0 0 1
2 26 1 2 0 0 0 1
-2 11 1 2 0 0 1 1
-2 9 1 0 0 1 1 1
-2 22 2 0 0 0 1 1
2 14 1 2 0 2 0 1
-1 15 1 1 0 0 2 1
1 13 2 0 1 0 1 1
1 9 1 2 0 1 0 1
-1 23 2 0 0 1 0 1
1 9 1 2 0 0 0 1
-3 9 1 1 0 1 1 1
4 20 1 2 0 0 1 1
-1 18 1 2 0 1 0 1
2 22 1 1 0 1 1 1
-1 17 1 1 0 1 0 1
2 21 1 1 0 0 1 1
-2 23 1 2 0 1 0 1
-2 22 1 1 0 0 0 1
-2 17 1 2 0 1 0 1
-3 15 1 2 0 1 0 1
1 25 2 0 0 1 1 1
-1 25 1 2 0 1 1 1
2 23 1 1 0 0 1 1
-1 23 1 2 0 1 0 1
-1 23 1 2 0 0 1 1
1 23 1 2 0 1 0 1
-2 25 2 0 1 0 0 1
-5 20 1 2 0 0 0 1
-3 13 2 0 0 0 0 1
-1 7 1 2 0 0 0 1
-1 6 1 1 0 0 1 1
-5 15 2 0 1 0 0 1
-6 25 1 1 0 2 1 1
-5 25 1 1 0 1 0 1
1 16 1 2 0 1 1 1
2 17 1 2 0 2 1 1
1 25 2 0 1 0 1 1
-5 11 1 2 0 0 2 1
1 8 1 2 0 0 0 1
-2 7 1 1 0 0 0 1
-1 16 1 2 0 0 1 1
-3 23 1 1 0 0 1 1
3 16 1 2 0 1 1 1
-3 7 1 0 0 1 0 1
1 7 1 2 0 1 0 1
4 17 1 2 0 1 0 1
-6 25 2 0 0 0 1 1
2 19 2 0 1 1 1 1
-2 1 1 2 0 2 1 1
-1 18 2 0 1 0 1 1
-5 8 1 2 0 0 1 1
-3 10 1 2 0 0 0 1
-2 9 1 1 0 1 0 1
-3 2 2 0 1 1 1 1
-1 1 2 0 1 0 2 1
-2 3 1 2 0 2 0 1
-1 17 1 2 0 0 0 1
-1 6 1 2 0 2 0 1
2 26 1 2 0 0 1 1
-1 20 1 1 0 1 1 1
3 22 1 1 0 1 0 1
-3 29 1 2 0 1 1 1
-1 16 1 1 0 0 0 1
-1 15 1 1 0 0 1 1
2 10 1 2 0 0 1 1
-1 14 1 1 0 0 1 1
-3 16 1 2 0 1 0 1
-3 12 1 1 0 2 0 1
-1 21 1 1 0 2 1 1
2 25 1 2 0 1 0 1
-6 22 1 2 0 0 1 1
-2 4 2 0 0 1 0 1
-2 21 1 2 0 2 0 1
2 26 1 2 0 1 0 1
-5 7 1 2 0 0 0 1
1 14 1 1 0 1 0 1
2 11 1 2 0 0 1 1
2 14 1 2 0 0 1 1
-2 13 1 1 0 1 0 1
2 26 1 1 0 1 0 1
2 21 1 2 0 0 0 1
2 21 2 0 0 1 0 1
-2 15 2 0 1 2 0 1
-5 14 1 2 0 0 0 1
-1 26 2 0 1 1 0 1
-1 24 1 0 0 1 1 1
-2 21 1 2 0 2 0 1
-1 13 1 1 0 0 1 1
3 10 2 0 1 0 0 1
-3 9 1 2 0 1 1 1
-3 7 2 0 1 1 1 1
-3 5 1 1 0 2 2 1
-2 9 1 2 0 0 0 1
-1 26 1 1 0 0 0 1
-2 19 1 1 0 1 0 1
1 19 1 2 0 0 1 1
-2 20 1 2 0 0 0 1
-5 24 1 2 0 0 0 1
-2 11 1 2 0 0 0 1
-2 13 1 2 0 0 0 1
4 20 1 1 0 2 0 1
1 24 1 2 0 1 0 1
-4 27 1 2 0 2 0 1
-7 4 1 1 0 1 0 1
-2 21 1 1 0 0 1 1
1 20 2 0 0 0 1 1
-1 21 1 2 0 0 0 1
-5 4 1 2 0 0 2 1
2 1 2 0 0 2 1 1
-2 21 1 2 0 0 0 1
-1 25 1 2 0 0 2 1
-1 6 1 1 0 1 1 1
3 11 1 1 0 1 1 1
-3 26 1 0 0 1 0 1
1 10 1 1 0 1 1 1
4 17 1 2 0 1 2 1
-1 14 1 2 0 1 0 1
1 10 2 0 0 0 0 1
2 19 2 0 0 0 1 1
-2 21 1 1 0 1 1 1
-6 10 1 2 0 2 0 1
1 14 2 0 0 0 2 1
4 17 1 1 0 0 0 1
-3 9 1 1 0 1 2 1
4 13 1 1 0 2 1 1
-1 11 1 1 0 2 1 1
-1 19 2 0 0 0 1 1
-3 17 1 1 0 0 0 1
1 18 2 0 0 1 1 1
1 18 1 2 0 0 0 1
1 18 1 2 0 0 1 1
1 18 1 1 0 1 0 1
-1 18 1 2 0 2 0 1
-3 6 1 2 0 0 1 1
-2 13 1 0 0 0 1 1
-1 6 1 2 0 0 1 1
1 7 1 2 0 1 1 1
3 14 1 1 0 0 1 1
2 2 1 2 0 2 0 1
-2 17 1 0 0 1 0 1
2 15 1 0 0 1 0 1
2 8 1 1 0 0 0 1
2 10 1 1 0 2 1 1
2 18 1 1 0 1 2 1
1 22 1 1 0 0 1 1
-5 25 2 0 0 0 0 1
-2 19 1 1 0 1 1 1
-2 9 1 2 0 0 1 1
-1 10 1 2 0 1 0 1
-4 22 1 2 0 0 0 1
-2 15 1 0 0 1 0 1
-6 16 1 0 0 1 1 1
2 13 1 2 0 0 0 1
3 16 2 0 0 1 0 1
-3 23 1 2 0 1 0 1
1 9 2 0 0 0 0 1
1 14 2 0 0 1 0 1
-3 10 1 1 0 2 1 1
4 16 1 2 0 0 0 1
-2 17 2 0 1 1 1 1
3 5 1 2 0 0 0 1
1 12 1 1 0 2 1 1
1 17 1 1 0 1 1 1
-2 7 1 1 0 0 1 1
5 14 1 2 0 0 1 1
2 8 1 2 0 1 1 1
-1 6 1 2 0 1 0 1
-1 10 1 2 0 1 0 1
-1 21 1 2 0 0 0 1
-1 21 1 2 0 1 1 1
-1 20 1 1 0 0 0 1
-1 20 1 0 0 1 1 1
-3 20 2 0 0 1 0 1
2 21 1 0 0 1 0 1
5 21 2 0 0 1 0 1
-2 21 1 1 0 1 0 1
4 21 1 2 0 0 0 1
-1 19 1 0 0 1 0 1
-2 18 1 2 0 2 0 1
-2 21 2 0 0 1 0 1
-3 19 1 2 0 0 0 1
2 14 1 2 0 1 0 1
1 23 2 0 0 1 1 1
-2 13 1 2 0 2 1 1
2 24 1 1 0 0 0 1
-2 20 1 2 0 1 0 1
5 24 2 0 0 0 0 1
-2 5 2 0 0 1 0 1
1 16 2 0 1 1 0 1
1 8 1 2 0 1 0 1
-2 11 1 1 0 1 0 1
-2 10 1 1 0 1 0 1
1 13 1 1 0 1 0 1
-2 30 1 1 0 2 1 1
-1 22 1 1 0 1 0 1
-1 28 2 0 1 0 0 1
1 10 2 0 0 0 0 1
1 8 1 2 0 1 1 1
1 18 2 0 0 1 0 1
1 26 1 2 0 1 0 1
2 25 1 0 0 0 0 1
3 4 1 1 0 1 0 1
-6 16 1 1 0 0 0 1
2 6 1 1 0 1 1 1
2 18 2 0 1 0 0 1
-6 29 1 1 0 0 0 1
1 21 1 1 0 0 1 1
1 14 1 1 0 2 0 1
3 13 1 0 0 2 1 1
1 16 1 2 0 0 0 1
-1 21 1 1 0 0 1 1
-2 20 2 0 1 1 0 1
-1 9 1 1 0 1 0 1
1 13 1 2 0 0 1 1
-3 25 1 2 0 0 1 1
-1 18 1 1 0 0 0 1
1 21 1 0 0 1 2 1
2 8 1 2 0 0 1 1
1 7 1 2 0 2 1 1
3 27 1 2 0 1 0 1
-5 4 1 2 0 0 1 1
-3 3 1 2 0 1 1 1
-2 16 1 1 0 0 0 1
-2 11 2 0 1 0 1 1
1 24 1 1 0 2 0 1
1 20 1 0 0 0 1 1
-4 14 2 0 1 1 0 1
-2 13 1 1 0 1 0 1
1 1 1 1 0 1 1 1
-3 2 1 1 0 1 0 1
-3 1 2 0 1 0 0 1
-2 8 1 0 0 0 0 1
2 8 2 0 1 1 1 1
-3 29 1 1 0 0 0 1
-2 14 2 0 0 0 1 1
-3 7 1 1 0 0 1 1
2 2 1 2 0 1 1 1
-1 17 1 1 0 0 1 1
3 16 1 0 0 2 1 1
1 10 1 1 0 0 1 1
4 12 1 2 0 0 0 1
-2 3 1 2 0 1 0 1
2 13 1 2 0 0 2 1
-3 12 2 0 1 1 1 1
-2 11 2 0 0 1 1 1
-2 20 1 1 0 0 1 1
-5 20 1 1 0 1 0 1
1 10 1 1 0 0 1 1
2 26 1 2 0 0 0 1
-2 11 1 2 0 1 0 1
1 17 1 2 0 1 0 1
-3 4 1 0 0 2 0 1
1 1 2 0 0 0 0 1
1 14 1 2 0 0 1 1
5 2 2 0 1 0 1 1
2 18 1 2 0 1 0 1
-3 23 1 1 0 1 0 1
-3 22 1 2 0 0 2 1
-2 15 1 1 0 1 1 1
2 9 1 1 0 0 0 1
-2 12 1 2 0 1 0 1
2 25 1 1 0 2 0 1
-4 22 1 1 0 1 1 1
-3 21 1 1 0 0 0 1
-2 23 1 2 0 1 1 1
4 14 1 2 0 0 0 1
-2 11 2 0 1 0 0 1
-2 27 1 1 0 0 0 1
-1 19 1 1 0 0 0 1
3 22 1 2 0 1 0 1
2 15 2 0 0 1 0 1
1 9 1 2 0 0 0 1
-3 21 2 0 0 0 1 1
-2 22 1 2 0 1 0 1
1 18 1 2 0 0 1 1
1 25 1 1 0 1 0 1
-2 26 1 1 0 0 0 1
1 9 1 1 0 0 0 1
-6 17 1 1 0 1 0 1
-1 19 2 0 0 0 0 1
1 6 1 1 0 2 0 1
1 18 1 2 0 0 0 1
1 26 1 2 0 1 2 1
-1 18 1 2 0 1 0 1
-1 3 1 1 0 0 0 1
3 27 1 2 0 1 0 1
-1 28 1 2 0 2 0 1
-4 15 1 2 0 0 2 1
1 9 2 0 1 0 0 1
3 25 1 0 0 0 1 1
-10 28 1 1 0 0 0 1
-1 5 1 2 0 0 0 1
-3 5 1 1 0 1 0 1
2 12 2 0 0 0 1 1
-2 17 1 1 0 0 0 1
-2 22 1 2 0 1 0 1
-2 20 1 1 0 0 1 1
-3 16 1 1 0 0 0 1
2 1 1 2 0 0 1 1
-2 1 1 2 0 1 0 1
-3 2 2 0 1 2 2 1
2 17 1 1 0 0 0 1
-2 25 2 0 1 1 0 1
-3 8 1 2 0 1 1 1
-1 13 2 0 1 0 1 1
2 20 1 2 0 1 1 1
2 17 2 0 0 0 0 1
-3 8 1 2 0 0 1 1
1 16 2 0 0 1 0 1
1 4 1 1 0 0 1 1
1 19 2 0 0 2 0 1
-2 13 1 2 0 1 0 1
-5 9 2 0 0 2 1 1
-2 1 1 1 0 0 1 1
-6 1 1 2 0 0 1 1
-4 1 2 0 0 0 1 1
-2 7 1 1 0 0 2 1
1 29 1 1 0 1 0 1
2 19 2 0 1 0 0 1
4 16 1 1 0 2 0 1
1 3 1 2 0 0 0 1
2 22 1 1 0 0 0 1
-1 29 1 1 0 0 0 1
2 21 2 0 1 0 0 1
2 11 1 1 0 1 0 1
-3 28 1 1 0 2 0 1
-3 13 2 0 0 0 0 1
2 13 1 1 0 1 1 1
-2 29 2 0 1 1 0 1
-2 9 1 2 0 1 0 1
-2 5 1 2 0 1 0 1
2 3 1 1 0 1 1 1
-1 24 2 0 0 0 0 1
-1 20 1 2 0 1 0 1
-1 14 1 2 0 1 1 1
-1 21 1 2 0 1 0 1
1 17 1 1 0 0 0 1
1 17 1 1 0 1 0 1
1 5 2 0 0 0 1 1
-5 4 2 0 1 0 0 1
2 17 1 2 0 1 1 1
-1 16 1 2 0 0 0 1
2 6 1 0 0 0 0 1
3 17 1 1 0 2 0 1
-1 4 1 1 0 0 0 1
2 19 1 1 0 1 0 1
-4 16 1 1 0 1 0 1
2 18 1 1 0 1 0 1
-3 14 1 2 0 0 0 1
-1 20 1 1 0 1 0 1
3 18 1 2 0 1 0 1
-6 27 1 1 0 1 0 1
-5 11 1 2 0 1 1 1
-11 1 1 1 0 1 0 1
1 12 1 2 0 0 0 1
-5 4 1 2 0 2 0 1
-7 2 1 1 0 0 0 1
-4 3 2 0 1 1 2 1
-4 20 1 2 0 0 0 1
5 16 1 2 0 1 1 1
5 22 1 2 0 1 0 1
2 13 1 1 0 1 0 1
1 10 1 1 0 1 1 1
2 17 2 0 1 1 0 1
2 31 1 1 0 1 0 1
-3 19 1 2 0 1 1 1
-4 4 1 2 0 1 0 1
2 1 1 2 0 0 0 1
1 10 1 1 0 1 0 1
-6 25 1 1 0 0 1 1
1 22 1 2 0 1 0 1
2 4 1 1 0 0 0 1
-2 2 2 0 0 0 1 1
-1 2 1 2 0 2 1 1
-2 12 1 1 0 1 0 1
-2 27 1 1 0 1 0 1
4 23 2 0 0 0 0 1
-3 26 1 1 0 1 1 1
-4 22 2 0 0 0 1 1
2 16 1 2 0 1 1 1
-3 15 1 1 0 2 0 1
-3 14 2 0 0 1 0 1
-2 11 1 2 0 0 0 1
-2 13 1 2 0 1 1 1
-3 18 1 1 0 0 0 1
-2 23 2 0 0 0 0 1
2 18 1 2 0 0 2 1
4 22 1 2 0 0 2 1
-2 29 2 0 1 0 0 1
2 16 1 1 0 0 0 1
2 10 1 1 0 0 1 1
1 1 1 2 0 0 1 1
-3 11 1 1 0 0 1 1
-1 9 1 2 0 1 0 1
-3 21 1 1 0 1 1 1
-2 9 1 2 0 2 1 1
2 1 1 1 0 2 1 1
-1 16 1 2 0 0 1 1
2 13 1 0 0 1 1 1
2 1 1 1 0 1 0 1
-3 2 2 0 0 0 1 1
-1 1 1 1 0 1 1 1
-1 8 1 2 0 1 1 1
-1 6 2 0 0 0 0 1
-1 20 1 1 0 1 1 1
-3 14 1 2 0 0 1 1
1 1 1 2 0 0 1 1
-1 4 1 2 0 0 1 1
4 7 1 2 0 0 0 1
-3 23 1 1 0 0 0 1
-2 28 1 2 0 0 0 1
1 18 1 2 0 2 1 1
-3 24 2 0 0 1 0 1
4 4 1 1 0 1 1 1
1 21 1 2 0 0 0 1
2 29 1 2 0 2 0 1
2 27 2 0 1 0 0 1
2 18 1 1 0 1 1 1
2 18 1 1 0 1 0 1
3 5 1 2 0 0 0 1
1 15 1 2 0 1 0 1
-1 20 1 2 0 0 0 1
3 16 2 0 0 2 0 1
-3 16 1 2 0 1 1 1
1 18 1 1 0 1 1 1
-2 20 1 2 0 2 0 1
-4 7 1 2 0 1 0 1
2 8 1 1 0 0 1 1
1 8 1 1 0 1 0 1
-5 9 1 2 0 2 0 1
-3 7 1 1 0 1 0 1
-3 25 1 0 0 1 0 1
1 12 1 2 0 0 0 1
-5 5 1 1 0 1 0 1
-1 3 1 2 0 0 1 1
-2 12 2 0 1 1 1 1
-1 1 2 0 0 1 0 1
-1 21 1 2 0 0 1 1
3 28 1 1 0 1 0 1
-4 8 1 2 0 1 1 1
-1 1 1 2 0 1 0 1
-3 1 1 2 0 0 0 1
-1 8 1 2 0 0 0 1
3 5 1 2 0 2 1 1
-2 8 1 2 0 1 0 1
-3 5 1 1 0 1 1 1
-2 11 1 2 0 0 1 1
-1 13 2 0 1 2 0 1
-1 19 1 2 0 1 2 1
-2 19 1 1 0 2 0 1
-1 14 1 1 0 0 1 1
-1 11 1 1 0 1 0 1
2 9 1 2 0 0 1 1
4 8 2 0 1 1 1 1
2 18 1 1 0 1 0 1
1 23 1 2 0 1 0 1
-1 10 1 1 0 0 0 1
-1 13 1 2 0 1 0 1
-2 18 2 0 0 1 1 1
-1 9 1 2 0 0 1 1
-3 7 1 2 0 0 0 1
2 2 1 2 0 0 1 1
-1 2 1 2 0 1 0 1
-2 9 1 1 0 1 0 1
-1 15 2 0 1 1 0 1
-3 19 1 1 0 2 1 1
4 7 1 1 0 2 0 1
-1 1 1 0 0 1 0 1
-2 4 1 2 0 0 0 1
2 1 1 1 0 1 1 1
4 6 1 2 0 0 0 1
-3 24 1 1 0 0 1 1
-3 9 2 0 1 0 1 1
-1 15 2 0 0 1 0 1
-1 6 1 2 0 0 2 1
-7 10 1 1 0 0 0 1
-2 25 1 2 0 1 1 1
-2 24 1 2 0 0 1 1
-3 28 1 2 0 0 0 1
2 14 2 0 0 1 0 1
-1 6 1 2 0 1 0 1
1 30 2 0 1 0 1 1
-3 10 1 1 0 1 0 1
-2 10 2 0 1 1 0 1
-3 11 1 2 0 1 0 1
-3 5 2 0 1 1 0 1
-3 23 1 1 0 1 0 1
2 20 1 2 0 1 1 1
-2 22 1 2 0 1 1 1
-2 26 1 1 0 0 1 1
-4 12 1 1 0 0 0 1
-3 1 1 2 0 1 1 1
-2 1 1 1 0 1 0 1
-1 1 1 2 0 1 1 1
-6 1 1 2 0 1 1 1
1 14 2 0 1 1 0 1
2 23 1 2 0 0 0 1
-1 2 1 1 0 2 1 1
-2 14 1 2 0 1 0 1
-1 23 1 1 0 0 0 1
-5 21 2 0 1 0 1 1
2 10 1 2 0 0 0 1
-1 8 1 2 0 1 0 1
-2 20 2 0 0 1 0 1
-1 28 1 1 0 0 1 1
-5 19 1 1 0 0 1 1
3 10 1 1 0 2 0 1
-3 10 1 1 0 1 1 1
-2 18 1 2 0 1 1 1
-4 6 1 1 0 1 1 1
4 20 1 1 0 1 2 1
1 8 1 2 0 1 0 1
-2 8 1 1 0 1 1 1
-3 12 2 0 1 0 0 1
-2 21 1 1 0 1 0 1
-2 14 2 0 1 1 1 1
1 4 1 1 0 1 1 1
-3 20 1 0 0 1 0 1
4 19 2 0 0 1 0 1
-6 15 1 1 0 1 0 1
-4 19 2 0 0 2 1 1
-4 20 1 1 0 0 2 1
-3 10 1 1 0 1 0 1
2 6 1 0 0 1 1 1
-1 10 2 0 0 0 0 1
-2 7 1 1 0 1 1 1
1 7 1 2 0 1 1 1
-2 7 1 2 0 0 1 1
2 8 2 0 1 1 2 1
2 8 1 2 0 0 1 1
-1 8 1 1 0 1 0 1
5 8 2 0 1 1 0 1
1 8 1 2 0 1 0 1
-1 10 2 0 1 1 1 1
3 10 2 0 1 0 1 1
-5 10 1 1 0 1 0 1
-3 10 1 1 0 1 1 1
1 8 1 1 0 2 0 1
1 8 2 0 1 0 1 1
4 8 1 1 0 1 0 1
1 8 1 2 0 2 1 1
2 7 1 2 0 1 0 1
1 8 1 1 0 0 0 1
-2 8 1 1 0 0 0 1
-1 8 1 1 0 0 0 1
2 8 2 0 0 0 0 1
-2 8 1 2 0 1 1 1
-1 17 1 1 0 0 0 1
2 6 2 0 0 2 0 1
-2 1 1 1 0 1 0 1
-1 5 1 2 0 1 0 1
1 8 1 1 0 1 0 1
-2 14 1 1 0 1 0 1
1 20 1 2 0 1 0 1
-3 13 2 0 0 0 0 1
-1 21 1 2 0 1 1 1
1 26 1 1 0 0 0 1
2 22 2 0 0 0 0 1
2 9 1 1 0 1 1 1
-5 23 1 1 0 2 0 1
-3 10 1 1 0 1 0 1
1 11 1 2 0 2 1 1
-2 26 1 1 0 1 0 1
-3 24 1 0 0 0 1 1
5 28 2 0 1 1 1 1
2 26 1 1 0 0 1 1
2 20 1 2 0 0 0 1
-5 12 1 2 0 1 2 1
-1 13 1 1 0 1 1 1
-1 26 1 2 0 0 0 1
-1 18 1 2 0 0 0 1
-1 6 2 0 0 1 0 1
3 4 1 2 0 2 0 1
3 18 1 1 0 1 0 1
2 17 1 1 0 2 0 1
6 21 1 2 0 2 0 1
2 25 1 2 0 1 0 1
-3 22 1 1 0 0 1 1
-2 17 2 0 1 1 0 1
6 16 1 1 0 1 1 1
-3 8 1 2 0 0 0 1
-5 3 1 1 0 0 1 1
3 15 1 2 0 1 1 1
-2 8 2 0 0 1 1 1
-3 19 1 2 0 1 0 1
-3 12 1 2 0 0 0 1
5 13 2 0 0 0 0 1
-3 5 1 2 0 0 0 1
1 17 1 2 0 1 0 1
-3 17 1 1 0 0 1 1
-1 22 2 0 1 0 0 1
4 11 1 1 0 0 0 1
2 4 1 0 0 1 1 1
-2 23 1 2 0 1 0 1
-4 19 1 1 0 0 0 1
-3 7 1 1 0 0 1 1
-3 4 1 2 0 2 0 1
2 10 2 0 0 0 0 1
-3 15 1 2 0 1 0 1
-4 13 1 2 0 0 0 1
2 14 1 2 0 1 1 1
-1 7 1 1 0 1 0 1
-2 17 1 1 0 1 0 1
2 27 1 2 0 0 0 1
5 12 1 1 0 0 0 1
5 11 1 2 0 0 0 1
2 8 2 0 0 1 1 1
2 8 1 1 0 1 0 1
-3 6 2 0 0 2 0 1
4 24 1 1 0 1 2 1
-2 10 1 2 0 1 0 1
2 16 1 1 0 2 0 1
-2 14 1 2 0 0 0 1
-2 4 2 0 1 1 2 1
-2 11 1 1 0 2 0 1
1 18 1 2 0 2 0 1
-1 22 1 2 0 1 1 1
-2 19 1 1 0 1 1 1
-1 19 1 1 0 2 0 1
-1 18 1 2 0 1 0 1
2 5 1 2 0 1 0 1
-2 9 1 1 0 0 0 1
-2 19 1 2 0 2 1 1
-3 26 1 2 0 0 0 1
-1 16 1 1 0 1 0 1
-2 21 1 1 0 1 0 1
2 11 2 0 1 0 1 1
-1 3 1 2 0 0 1 1
-2 9 1 1 0 2 0 1
-2 25 1 1 0 1 1 1
-1 11 1 1 0 0 1 1
2 1 1 2 0 2 2 1
-4 14 1 1 0 1 0 1
2 5 2 0 0 0 0 1
-2 15 2 0 1 0 1 1
-3 2 1 1 0 1 1 1
-4 11 2 0 1 0 0 1
1 18 1 1 0 1 0 1
-1 18 1 1 0 1 1 1
1 17 1 1 0 0 1 1
-3 19 2 0 0 1 1 1
2 28 1 2 0 0 1 1
1 17 1 2 0 1 0 1
-4 28 1 2 0 1 2 1
4 19 1 1 0 1 2 1
2 26 1 0 0 1 0 1
1 18 1 1 0 1 0 1
-3 26 1 1 0 1 2 1
1 11 1 1 0 0 1 1
4 18 1 1 0 1 0 1
1 15 1 1 0 1 0 1
-1 21 1 1 0 0 0 1
4 15 1 2 0 1 0 1
3 24 1 1 0 1 1 1
1 14 1 1 0 1 0 1
-5 15 1 2 0 0 0 1
2 10 1 2 0 0 1 1
-3 16 1 1 0 0 0 1
-4 22 1 2 0 1 0 1
-1 7 1 1 0 0 0 1
-5 12 1 1 0 0 1 1
-1 27 1 0 0 0 1 1
-4 24 1 2 0 2 0 1
1 22 1 2 0 1 1 1
-3 6 1 2 0 1 1 1
-3 2 1 2 0 1 0 1
-3 2 1 2 0 0 0 1
-2 1 1 1 0 0 0 1
-4 4 1 1 0 0 0 1
-5 7 1 1 0 0 0 1
2 7 1 2 0 1 1 1
-2 6 1 2 0 0 0 1
-4 10 1 2 0 1 1 1
-1 6 2 0 1 0 1 1
2 14 1 1 0 0 0 1
-1 23 1 1 0 0 0 1
-1 20 2 0 0 1 0 1
-4 15 2 0 0 0 0 1
1 23 1 2 0 1 1 1
1 6 1 2 0 1 1 1
3 24 1 1 0 0 1 1
3 8 1 2 0 0 1 1
-3 15 1 1 0 0 0 1
3 2 2 0 0 0 1 1
-1 4 1 2 0 1 1 1
-3 9 1 1 0 0 1 1
-6 6 1 1 0 1 1 1
5 9 1 2 0 1 1 1
2 1 2 0 0 0 1 1
-3 2 1 2 0 1 1 1
-3 1 1 1 0 1 0 1
-3 3 1 0 0 0 0 1
-3 4 2 0 1 0 0 1
-3 2 2 0 1 0 1 1
-3 19 1 1 0 0 0 1
-1 18 1 1 0 1 0 1
-3 18 1 2 0 2 0 1
2 23 1 1 0 0 0 1
-3 14 1 2 0 1 1 1
-2 12 1 1 0 0 0 1
2 13 1 1 0 0 1 1
2 21 2 0 0 1 1 1
1 14 2 0 1 1 0 1
-1 6 1 2 0 1 1 1
-3 17 1 2 0 1 0 1
4 17 1 1 0 1 0 1
-3 19 1 1 0 0 0 1
2 21 1 1 0 1 1 1
-2 21 1 2 0 1 1 1
-2 24 1 1 0 2 0 1
2 18 2 0 1 1 1 1
-1 21 1 1 0 1 0 1
2 19 1 1 0 2 0 1
-2 18 2 0 1 1 0 1
7 17 1 1 0 2 0 1
-4 10 1 0 0 2 0 1
-2 25 1 2 0 0 0 1
-6 6 1 2 0 1 0 1
-4 9 1 2 0 1 1 1
-4 8 1 1 0 1 1 1
1 7 1 1 0 1 0 1
-1 12 2 0 0 1 0 1
-3 12 2 0 1 1 0 1
-2 28 1 1 0 1 0 1
-3 8 2 0 0 0 0 1
2 14 1 1 0 2 0 1
1 13 1 1 0 1 1 1
1 29 2 0 1 1 0 1
-1 15 1 2 0 2 1 1
-7 24 2 0 0 2 1 1
2 26 1 2 0 0 0 1
-2 19 1 2 0 0 0 1
-1 20 1 2 0 0 1 1
2 24 1 2 0 0 0 1
1 18 1 1 0 1 0 1
1 6 1 2 0 1 1 1
-1 8 1 1 0 0 0 1
-3 28 1 2 0 1 0 1
-4 27 1 1 0 0 1 1
2 18 2 0 0 0 1 1
-5 17 1 1 0 1 0 1
-2 15 1 2 0 2 1 1
-1 18 1 1 0 0 1 1
2 11 1 2 0 1 0 1
3 10 2 0 0 1 0 1
-2 15 2 0 1 1 1 1
-1 23 1 1 0 1 0 1
-3 16 1 1 0 0 1 1
3 19 2 0 1 0 1 1
-1 5 1 2 0 0 1 1
-4 2 2 0 1 0 0 1
-2 6 1 2 0 0 0 1
-3 22 1 2 0 1 0 1
-1 6 1 1 0 0 1 1
